     wave         flux        err
6646.6055     7.755457 0.39123255
 6648.138     7.137877 0.38664737
6649.6675    7.0774426 0.39196494
6651.2007    7.0872817 0.38619575
 6652.731    7.2330556 0.39139158
 6654.265     7.388612 0.39340866
 6655.796     7.733381 0.39948386
 6657.327     6.916262 0.40365058
6658.8623    7.3447437 0.40968755
 6660.394    7.0441556  0.4077432
6661.9297    6.8950725 0.39703116
6663.4624     7.209834  0.3886979
 6664.999    7.2713513   0.388183
 6666.532     7.395811 0.39132679
 6668.066    7.3521047  0.3973362
6669.6035     7.052875 0.39759606
6671.1377    6.8114696  0.3890935
6672.6763    6.7419443 0.38035545
6674.2114     7.437036 0.38097602
6675.7505      7.00783  0.3775653
 6677.286     6.907461 0.38506642
6678.8257    7.6602516 0.40177658
6680.3623    6.7054677 0.39184952
 6681.899     7.629898  0.3914886
  6683.44    6.9987426 0.38603786
6684.9775    6.6476827  0.3893306
 6686.519     6.867378 0.39845523
 6688.057    7.2817054 0.38719925
6689.5996     6.780995 0.36774182
 6691.138    7.0162554 0.37466434
6692.6777    7.2173834 0.38023478
 6694.221    6.8873687 0.37959453
6695.7607     6.418539 0.37237266
 6697.305     7.255976 0.37817687
6698.8457    7.2598863 0.37818804
6700.3906     6.450877 0.37084946
6701.9316    6.6197853  0.3744521
6703.4736    6.7601075  0.3823823
6705.0195     6.639233 0.37830535
 6706.562    6.8722773 0.37662593
6708.1084    7.1840672 0.37527403
 6709.652     7.250438 0.38023573
6711.1987    7.2946024 0.39913845
6712.7427     6.835754 0.41102377
 6714.287    7.0551705 0.40132326
6715.8354    6.5899487   0.410036
6717.3804      6.93139 0.41211265
 6718.929     6.901271 0.37745473
 6720.475     6.845745 0.36943653
 6722.025    7.0025964 0.37175283
6723.5713    6.7475953 0.37540978
6725.1177    7.5973706 0.38565165
6726.6685    6.7144246 0.37513444
6728.2163    6.7383013 0.38161942
6729.7676     6.781966  0.3927162
 6731.316     7.060061 0.39782667
 6732.868    7.2412634 0.40258268
 6734.417      7.23515 0.39629555
6735.9663     6.796199 0.39796066
6737.5195    6.7643557  0.4026817
6739.0693     6.779977 0.40088072
6740.6235    6.9346204 0.39492518
6742.1743    7.9181013  0.4005832
 6743.729    7.0859795 0.38574573
6745.2803     6.924939 0.37919337
 6746.832     6.923592  0.3775779
6748.3877     7.141221 0.38917467
6749.9404     6.437769 0.38989282
6751.4966     7.796864 0.39545324
  6753.05    6.9366837 0.37477514
 6754.607    7.0948777  0.3778472
 6756.161     7.260101 0.38384816
6757.7153     6.762931  0.3823074
6759.2734     6.920935 0.39857924
6760.8286     7.510271 0.40005645
6762.3877     7.452968 0.39145035
6763.9434     7.189654 0.38867503
 6765.503    7.1623864 0.39596024
6767.0596    6.8311195 0.39862183
 6768.616      7.40446 0.39645422
6770.1772    6.7354546 0.38615873
6771.7344     6.833541  0.3870392
 6773.296       7.0095 0.39115033
 6774.854      6.93481  0.3911779
6776.4165    7.6023045  0.3935397
6777.9756    7.4891725 0.39667282
6779.5347    7.4173975 0.39113846
 6781.098      7.39099 0.43665853
 6782.658     5.962607 0.42686602
 6784.222    6.7672997  0.4402893
6785.7827    7.0998573 0.39364898
6787.3477    6.8700023  0.3929365
 6788.909     8.370165 0.40394425
6790.4707     6.583062 0.40356222
6792.0366    7.3005114  0.4161443
 6793.599    6.7978444 0.40307575
6795.1655     7.441527 0.39935052
 6796.729     6.902529 0.39409912
6798.2964     6.496179 0.38552374
6799.8604     6.680346 0.37945637
 6801.428     6.780428 0.38320976
6802.9927     7.368056 0.38851434
 6804.558     6.532184 0.37878677
 6806.127    6.8987794  0.3771735
 6807.693    7.6939883  0.3902252
6809.2627    7.8538327  0.4001525
 6810.829     8.145664 0.39862347
6812.3994     7.857561  0.3917227
 6813.967    7.7180786  0.3960566
 6815.534    7.9307027 0.40494058
 6817.106     7.332702  0.4004503
6818.6743    6.4776177 0.38568008
6820.2466     6.751397  0.3807043
6821.8154     7.538612 0.38601375
6823.3887     7.178047 0.39636666
6824.9585    6.5989447  0.3983697
6826.5283     7.001687  0.4142909
6828.1025     6.603931  0.4576612
6829.6733     7.143917 0.54150504
6831.2485     6.593432  0.5623322
  6832.82     8.381272 0.58125496
6834.3955    5.7035155  0.5698012
 6835.968    6.5253816  0.5514528
6837.5405     8.239729  0.5501558
 6839.117     6.372379  0.5397281
6840.6904     7.293281 0.57209617
 6842.268     7.736857 0.56703556
 6843.842    6.5719285 0.42746356
  6845.42     8.243848 0.43692058
6846.9946    7.0009155 0.40379092
  6848.57    6.2796154 0.38291606
6850.1494     7.411863 0.40022928
 6851.725    7.5514693 0.40747193
 6853.305     7.176985 0.40041447
 6854.882    6.9240026  0.3888404
6856.4624    7.3268533 0.39256486
6858.0396     7.185331  0.4041967
6859.6177     6.662762 0.40237215
 6861.199    7.1869164 0.40698978
 6862.778     7.462371  0.4675917
6864.3604    5.9934745  0.6144339
6865.9395    7.9600587  0.7545146
6867.5225      9.51305 0.67624676
6869.1025    5.5388947 0.52904826
6870.6826     6.653104  0.4969615
 6872.267    7.3897977 0.55355096
 6873.848     8.309797  0.5443322
 6875.433    6.8960776 0.47689375
6877.0146     7.821328 0.44597208
6878.6006    7.5511456   0.430727
 6880.183    7.1273365  0.4261354
6881.7656    7.1053414 0.44574818
6883.3525     6.883224 0.45664158
 6884.936    7.0921297  0.4470247
 6886.524     7.086009 0.42665538
 6888.108     7.198008 0.42838192
6889.6963    7.1104703 0.46413833
6891.2812     7.943112  0.4948205
6892.8667     8.177646  0.4950588
 6894.456     6.705417 0.45691904
6896.0425    7.6785307 0.45587993
6897.6323     6.837112 0.43560255
 6899.219     6.843714 0.41614127
6900.8105    6.3156734 0.42830622
 6902.398    7.2557287  0.4819436
 6903.986    6.7745624  0.5572223
6905.5776     6.644355 0.51074123
6907.1665     6.801857 0.41559178
6908.7593    7.1119995 0.40436456
6910.3486     7.434838 0.40291086
 6911.942     6.348255 0.41297647
 6913.532    6.2763224 0.44968355
6915.1226    7.8359194 0.50616163
6916.7173    7.7546363 0.49955598
 6918.308    6.5932894 0.43198198
 6919.904    6.5695057 0.39134756
6921.4956    6.9409957  0.4030134
 6923.092     6.277415 0.46150076
6924.6846    6.0281167 0.58197534
6926.2812    7.8970227 0.55467296
6927.8745    6.2698936 0.45597997
6929.4683     6.561455 0.40065598
6931.0664     7.642687 0.41333914
6932.6606     7.391294  0.4184465
6934.2593     7.592691 0.41881776
6935.8545    6.8369503 0.40253195
 6937.454     7.163729 0.38608116
  6939.05    6.1398764 0.39026654
 6940.646     6.600468 0.45107502
6942.2466     8.242958 0.49777797
6943.8438    7.5009575 0.45297673
 6945.445     7.208565 0.41004646
 6947.043    7.0798306  0.3998475
6948.6445     6.273967 0.43564072
 6950.243      6.13211  0.5551456
6951.8423     9.074953 0.65255576
6953.4453     7.120498  0.5324286
 6955.045     6.845796 0.43318617
 6956.649    6.9104533  0.4117498
 6958.249    6.7654305 0.40485543
6959.8535     6.576716 0.39093462
6961.4546     7.426165 0.38972643
 6963.056    7.1959753 0.38865906
 6964.662    7.0421047 0.38478053
 6966.264    7.3885756 0.39240626
6967.8706    7.7219853  0.4085804
6969.4736     7.450641 0.43483278
6971.0806    6.9047537 0.45451447
 6972.684    7.5746627  0.4735571
6974.2886    7.5039725 0.44909632
6975.8965     6.979973 0.41115347
6977.5015     7.060776 0.41254246
6979.1104    6.5851736  0.4726942
 6980.716     8.269484  0.5580402
6982.3257     8.177059  0.5170148
 6983.932     6.309814 0.42849657
6985.5386      6.90163 0.39421618
6987.1494    6.7804456 0.38595295
 6988.757     7.105131 0.39155325
6990.3687    6.5970025 0.40107146
6991.9766     6.911909 0.40674254
 6993.589     7.058724 0.39218342
6995.1978     6.842647 0.38982147
 6996.807      7.25367 0.39871708
6998.4204    7.0613046 0.40474117
7000.0303     6.450265 0.40310276
7001.6445     7.274077 0.41165555
7003.2554     6.554215 0.41805655
  7004.87    7.9883986 0.44821438
 7006.482    7.1019483 0.44381618
7008.0938      6.87528  0.4187053
7009.7095      6.91527 0.40338838
7011.3223    6.1098914  0.4142633
 7012.939    6.2109847  0.4682604
7014.5522    7.1556263 0.47606564
  7016.17    7.0667415 0.42067266
7017.7837    7.4152164  0.3959967
7019.3984    6.8578796  0.3926285
 7021.017     7.261926 0.39752343
7022.6323     7.170324 0.39794382
7024.2515     6.689746 0.38949132
7025.8677    6.1306605 0.38214982
 7027.488      7.05229 0.39124477
7029.1045     7.781761 0.41292343
 7030.721     7.204768  0.4218499
 7032.343    7.1794395  0.4355442
7033.9604    7.5600257 0.44151005
7035.5825    7.5142055 0.42685732
7037.2007     7.258506 0.41085258
7038.8237    6.6883554  0.3979938
 7040.443    6.8669252 0.39390188
7042.0664     7.524703 0.40877897
7043.6865     8.231532 0.42420813
7045.3066     9.094167 0.43604597
7046.9316     8.097744 0.42582974
7048.5527    6.9500985 0.42384243
 7050.178    6.4341106  0.4340012
   7051.8     6.378321 0.43398917
7053.4263    6.6598153 0.41045594
 7055.049     6.840443  0.4027786
 7056.672     8.120633  0.4192384
 7058.299    17.674686 0.54183424
 7059.923     28.38551  0.6920425
 7061.551     28.16927  0.6759946
7063.1753    15.268506 0.51108027
7064.8037      8.50252 0.42103034
 7066.429     6.937373  0.4087545
7068.0547     6.674777  0.4060321
7069.6846     6.863896   0.403285
 7071.311     6.560751 0.40170535
 7072.942      7.10726  0.4132065
 7074.569    6.4506445 0.40683782
   7076.2    6.2548447 0.39568567
 7077.828     8.226137  0.4132695
 7079.456     7.743672 0.40972528
 7081.089    12.618915 0.47523594
 7082.718    14.737698  0.5053841
 7084.351    12.648011 0.47748554
 7085.981      9.34868  0.4476917
7087.6147    6.6132836  0.4052742
 7089.245    7.0217566 0.40196922
 7090.876     6.802674  0.4078618
 7092.511    6.5960035 0.39941987
 7094.143    7.1727095 0.39024398
 7095.779      6.83369 0.38106897
 7097.411    7.0944886 0.38389117
 7099.048       6.9615 0.38017556
 7100.681    6.7181344 0.37809163
7102.3145     7.084779 0.38103256
 7103.952     6.973418  0.3841737
7105.5864      6.86993 0.38781306
 7107.225     6.980228 0.39113182
  7108.86    7.4316826  0.3972944
7110.4995    6.8708234 0.38934758
7112.1353     7.066941  0.3875048
7113.7715    6.9980364  0.3899639
7115.4116     7.331125 0.39640397
7117.0483     7.993363 0.39970127
  7118.69     7.407907  0.3837987
 7120.327    7.0936875 0.36946744
 7121.969     6.587917 0.36366665
 7123.608     6.742315 0.37120974
7125.2466     6.798323 0.38564813
7126.8896     6.642178   0.380033
7128.5293    6.7490335 0.37870407
 7130.173    6.7885156 0.37814343
 7131.813    6.6122503 0.36813265
 7133.458    5.9304214 0.36136153
7135.0986    6.7563276 0.37015775
  7136.74    7.0411305 0.37798008
7138.3857    6.3532457 0.37967473
7140.0283     7.008214  0.3773365
 7141.675    6.9505982 0.36955371
7143.3174     7.288284  0.3782024
 7144.965    7.8178177 0.39451724
7146.6084      6.69853 0.39016703
7148.2524     6.762782 0.38944164
 7149.901    6.6225967 0.38882688
 7151.546     6.443272  0.3976712
 7153.195      6.33142 0.39183432
7154.8403    6.9833565 0.38430953
  7156.49    7.4543853 0.37915123
7158.1367    6.7808275  0.3829624
 7159.783     6.341529  0.3829532
7161.4346     7.196122 0.39292097
 7163.082    7.0986624 0.38247815
 7164.734     6.577337 0.37699068
 7166.382     7.452954 0.38349694
7168.0347      7.41446 0.39884856
7169.6836    7.5541487 0.41681728
 7171.337    7.3857636 0.41705436
7172.9863    7.4362555 0.40481207
7174.6367    6.9859333 0.39903387
 7176.291    7.2923126 0.39842904
 7177.942     7.506243  0.4095505
 7179.597     8.055671 0.41861615
 7181.249    6.6893125 0.40022922
 7182.905    7.3913207 0.39845353
 7184.557     7.245232 0.39203772
  7186.21    7.4955997 0.39320037
 7187.867    7.0586553 0.39328068
 7189.521     6.439315 0.38168466
7191.1787    6.7362447   0.375638
 7192.833     7.026496 0.37527528
7194.4917    6.7909765 0.37700474
7196.1465    6.5648494 0.37387106
7197.8022    7.1129003 0.37621266
 7199.462     7.437022 0.38035515
 7201.118    6.9417734 0.38242275
 7202.779      6.82466  0.3863942
7204.4355     6.641978 0.38838738
 7206.097    7.6122603 0.39986524
 7207.755     6.929959  0.3915384
 7209.413    7.0055995  0.3965196
7211.0757     6.833031 0.39333487
7212.7344     6.660318  0.3883302
7214.3975    6.9767413 0.38427883
 7216.057    7.3193326 0.39205146
 7217.721     6.369955 0.39790303
 7219.382     6.514562 0.40544176
7221.0425     7.055991  0.3949334
7222.7075     7.118819 0.39073646
 7224.369      9.94706 0.43571612
 7226.035    11.638138  0.4687274
7227.6973    10.566677 0.44676775
7229.3643     7.051183  0.4120807
7231.0273     6.741668 0.41318178
 7232.691    6.9491143 0.41263208
7234.3584    6.4146943 0.39817733
 7236.023    7.6224794 0.41604474
7237.6914    7.3415804  0.4483278
7239.3564     8.017699  0.5703782
 7241.026     9.442306  0.7629354
 7242.692    11.298726 0.87977123
 7244.358     10.63683  0.7926073
7246.0283    5.6174593  0.7708684
7247.6953     8.959263  0.8611198
7249.3667     5.808773  0.7027545
 7251.034     5.798499 0.48386547
7252.7065     6.543644 0.43667123
 7254.375     5.845003 0.48645574
 7256.044    7.0078955  0.5403806
 7257.717    6.7140164 0.50058407
7259.3867     7.010043  0.4457559
7261.0605     7.166076 0.43115914
 7262.731    6.7971787 0.42982125
 7264.406       5.5537 0.41505626
 7266.077     6.283321 0.41554895
7267.7485    7.1092954 0.42301807
7269.4243     6.708818 0.44070855
7271.0967     6.621451 0.44880942
7272.7734    7.3805385 0.43617862
7274.4463    7.0392427 0.45268467
 7276.124    6.6898775   0.618768
 7277.798     8.517493 0.93326235
 7279.472     8.818484  1.1370947
 7281.151    6.4704614  0.7331851
7282.8257    5.6799283  0.4922568
7284.5054     5.652021  0.6092185
 7286.181     6.992022  0.7582556
7287.8613     8.287653  0.7507017
7289.5376    6.8931136 0.51106197
 7291.215     5.918778 0.43031955
 7292.896     6.667979 0.42767975
7294.5737    7.0368433  0.4310958
 7296.256    6.0460544 0.45238996
 7297.934     8.022049  0.5053202
 7299.617    7.3470263 0.49384683
7301.2964      6.28932 0.46174052
  7302.98     6.973888   0.480533
  7304.66     6.324783  0.5430247
 7306.341     8.828961  0.6032686
7308.0254     8.056637  0.5368806
7309.7065     7.015948 0.46168485
 7311.392     6.939661  0.4340715
 7313.074    6.4840555  0.4508408
7314.7607     6.934342 0.51706886
7316.4434    4.4442883 0.68963635
7318.1265      9.36566  0.9726553
 7319.814     9.372168 0.91913867
 7321.498    5.8328347  0.6124846
 7323.186     6.801344  0.4839631
 7324.871     6.729075  0.4373327
  7326.56    6.6943383 0.43086764
7328.2456    7.0162377 0.48227775
 7329.931    4.4302306  0.6006665
7331.6216     7.474012 0.70478576
 7333.308     7.691084  0.6239914
7334.9995    6.4481626 0.50366294
7336.6865     7.086265 0.45761794
7338.3784    6.9369617 0.44909486
 7340.067      6.60328  0.5196177
7341.7554    4.3624883 0.80854934
 7343.448    11.772881  1.1577224
7345.1377     8.307093 0.83427453
7346.8315     5.032237 0.54276794
7348.5215    6.8032384 0.46530688
7350.2163    7.5505743 0.45220837
7351.9067     7.157002 0.44074282
 7353.598     7.165239  0.4549454
 7355.294     7.488817 0.46780807
 7356.986    7.0879345 0.45478582
7358.6826    6.1049867  0.5024936
7360.3755    7.8323197 0.62266296
7362.0728     8.804367  0.6508324
 7363.766    7.3028493 0.50334865
7365.4604    7.2309995 0.44456574
7367.1587     7.698465 0.45399544
7368.8535     5.794864  0.5380594
7370.5527     4.886847 0.73800933
7372.2485     9.265841  0.9549372
7373.9487    6.4828815 0.75150055
 7375.645     5.010381 0.49861774
 7377.342     6.685782 0.44504082
 7379.043     6.978289 0.43854082
  7380.74     6.185082 0.42720422
7382.4424     7.032078 0.42531168
7384.1406    6.6589203 0.41286948
7385.8433      6.32503  0.4124264
7387.5425    6.9423413 0.42773452
 7389.242    7.4017806 0.44855148
 7390.946     7.584634  0.4751029
7392.6465    6.5200047 0.52955824
 7394.351    7.8029537 0.58274305
7396.0522    7.5787816  0.5448143
7397.7573     6.988906 0.45166957
7399.4595    7.2228346 0.42680913
7401.1616     7.018801 0.49588212
 7402.868     4.854167 0.65018094
7404.5713      9.39929  0.7725942
 7406.279     7.698347  0.6093319
7407.9824     6.945647 0.46783414
 7409.691    6.6769323   0.423985
7411.3955    6.4791994  0.4043218
7413.1006    6.9568453  0.4163933
  7414.81     6.646716  0.4394421
7416.5156     7.122067  0.4471748
 7418.226    6.3048415 0.42739224
7419.9326    6.6060147 0.41109565
7421.6436     7.020156 0.40342903
7423.3506    6.8753934 0.40117162
7425.0586     7.094593  0.4015377
7426.7705    6.3987365 0.43722078
7428.4795    7.0398474 0.44503945
7430.1924     6.547333 0.48397404
7431.9014    7.4246736  0.5002461
 7433.615    7.1484203 0.50501215
 7435.325    7.8390684 0.45077106
  7437.04     6.985043 0.42428774
 7438.751    5.8899674  0.4832707
7440.4624    6.3312035 0.57360494
7442.1777     8.098469  0.5655511
  7443.89     6.167537 0.43574005
7445.6064    6.4938293  0.3994085
7447.3193    6.7641473  0.3963173
7449.0366     7.259146  0.4212399
7450.7505    6.4671326 0.41344818
7452.4644    6.5843163 0.40370458
 7454.183     7.525517 0.41513458
 7455.898     6.349979 0.40396482
 7457.617    6.6410117  0.4054496
7459.3325    6.8011584 0.40821153
7461.0527    6.9972687 0.41993263
 7462.769     6.329973  0.4275934
 7464.486     6.773427 0.44535732
 7466.207     7.273356  0.4479992
 7467.925     5.945422 0.44898152
 7469.647     6.899668  0.4557324
 7471.365    7.1874723 0.46798226
7473.0884     5.851057 0.49729064
7474.8076     7.934598 0.60951746
 7476.527    7.5592866 0.55304503
 7478.251    6.3648944 0.46898788
 7479.971    7.9351997 0.50872123
7481.6963    7.3796473  0.5733739
7483.4175      7.61219  0.5484478
 7485.143     6.782017 0.54310066
 7486.865     8.734563 0.54516214
7488.5874    6.5282845 0.47204268
7490.3145     6.619108 0.42143503
 7492.037    6.4585605  0.4127799
 7493.765     7.099738  0.4242208
 7495.489     7.082557 0.43635505
7497.2173     8.086912   0.450171
 7498.942    6.8414383   0.413777
 7500.667    7.1855054 0.40374127
 7502.397      6.53592 0.40887448
7504.1226     6.497045 0.42429078
 7505.853    6.8457413 0.42243564
  7507.58    6.5206575  0.4092746
 7509.311    6.8158383 0.40698266
7511.0386     6.972933 0.39488068
7512.7666     6.836007 0.39228162
 7514.499     7.351263 0.40157607
7516.2275    8.0833235 0.41387972
 7517.961    6.8436623 0.41938323
7519.6904    7.4994063 0.44394907
7521.4243    7.2543464  0.4483946
 7523.155     6.225679  0.4700956
7524.8853     5.904345  0.6106144
7526.6206     8.680996  0.7297199
 7528.352     8.646444  0.6234411
7530.0884     6.311928 0.48894247
7531.8203     6.607814  0.4763475
 7533.557     7.816667  0.5261939
7535.2905    6.8675447    0.47681
 7537.024    6.3184514  0.4044369
7538.7617    6.4692626 0.38941634
 7540.496    7.0840287  0.4078516
 7542.235    7.3526444 0.43519723
  7543.97     7.228448 0.42504078
7545.7095    6.2839613 0.40214223
7547.4453     6.686653 0.39901423
7549.1816     6.984348 0.40266013
 7550.923    7.3656583 0.40991393
7552.6597    6.9317856  0.4069129
7554.4014      6.70776  0.4193755
 7556.139    6.7889123 0.44539174
 7557.882     6.574719 0.48617166
  7559.62    7.4544244 0.50212616
7561.3594     7.766426  0.4730228
 7563.103    6.7817807 0.43761414
 7564.843    6.8739038 0.42419174
7566.5874    7.2304616  0.4263233
 7568.328    7.3372374  0.4337303
 7570.073    7.0765576 0.42789558
 7571.815    5.2897987 0.47527525
 7573.561    6.3291817 0.63140523
 7575.303     8.751914  0.7394349
 7577.046    6.9791846 0.56115955
 7578.793     6.851764  0.4132319
7580.5366      6.53301 0.39470017
7582.2847    6.7578216   0.398182
 7584.029     6.680028  0.3966627
 7585.778    6.6186843 0.42197868
 7587.523     7.042683 0.49379963
7589.2686     7.228197 0.52824324
7591.0186     6.600347 0.46520224
7592.7646    6.9972553  0.4182671
7594.5156     6.796371 0.42326665
7596.2627    6.6268463 0.46634918
 7598.014     6.502488  0.6062118
 7599.762     6.367675  0.8677679
7601.5107    7.3260527  1.0997449
7603.2637     4.881029  1.0994828
7605.0127    4.6311846  1.0448538
 7606.766    6.8219595  1.1227652
 7608.516    7.7280254  1.1242211
 7610.271    6.6669416  1.0074722
7612.0215    6.1685433 0.91210055
7613.7725    6.3006396 0.81102276
7615.5283    7.3916984 0.73515373
7617.2803    7.2397304  0.6973944
7619.0366     5.701048 0.65570235
7620.7896    6.9876075  0.5873519
 7622.547    6.6879153  0.5455918
7624.3003    6.1661053  0.5709034
 7626.054    6.4808145 0.62258273
 7627.813     6.110259 0.64590466
 7629.568      5.16039  0.7445158
 7631.327     8.736434  0.8563704
7633.0825    5.7526345   0.847451
 7634.843     5.948848   0.749367
 7636.599     6.162824  0.6806501
 7638.356    7.1279845  0.6510009
 7640.117     6.188711  0.5887082
 7641.875    7.4000793  0.5960597
 7643.637    6.4355617  0.5617127
7645.3955    7.3134365 0.53439516
7647.1587    6.2061954  0.5297938
 7648.918    6.9721155  0.5054296
7650.6772     7.158089 0.50015795
 7652.442    6.2486196 0.52104527
 7654.202    7.2336154  0.5450451
7655.9673     6.913083  0.5734171
7657.7285    6.9683666  0.5571897
 7659.494    6.6653023 0.47203025
7661.2563    6.9609966 0.45130226
7663.0186    6.9917374  0.5156937
7664.7856     6.531337 0.55232406
7666.5493      5.77988  0.5194811
 7668.317    5.7580686 0.46368927
 7670.081    6.9927015  0.4334553
7671.8496     6.478409 0.42724204
7673.6147    7.1041913  0.4392888
  7675.38     6.794483 0.44714028
  7677.15     7.048763 0.43945697
 7678.916     7.304098 0.42848647
 7680.687     6.481731 0.41663837
7682.4536     6.966197  0.4341083
 7684.225    6.6412516 0.46465638
 7685.993    6.3397813 0.46084255
 7687.761    6.4129725 0.44857216
 7689.534    6.5354958 0.45608678
7691.3027     6.362062  0.4691114
7693.0767    6.8421144 0.48246127
 7694.846    6.9818215 0.47413677
7696.6206    6.8176064  0.4484653
 7698.391     5.775131   0.439414
 7700.162     6.539985  0.4864493
 7701.938     6.407067  0.5362089
  7703.71     6.884064 0.50696343
7705.4863     5.937974 0.44076127
 7707.259    7.2755346 0.45091295
 7709.036    6.5036345  0.4547288
7710.8096    6.9767303   0.463688
 7712.588     7.101643 0.66463995
 7714.362     5.759073  1.0301278
7716.1367    11.122231  1.0693647
 7717.916    2.3897445 0.89326453
7719.6914     8.872224  0.9949622
7721.4717    7.2101865 0.98271704
 7723.248    4.4598513  0.5534837
 7725.029    6.0248427 0.49665818
 7726.806     7.026018 0.59919107
7728.5835    7.4067044  0.6178504
7730.3657     7.127416 0.52648413
 7732.144     5.467295 0.44280717
7733.9272    6.3583345 0.42819414
7735.7065    5.9525957  0.4466836
  7737.49     7.261616  0.5088286
  7739.27    7.1366806 0.49799258
 7741.051    7.0999117  0.4526603
7742.8354    6.7238894 0.43068618
7744.6167    6.3977947 0.42488265
 7746.403    7.0008307  0.4441978
 7748.185    6.8401875  0.5032978
7749.9717    6.2686405  0.6641085
7751.7544    2.0223327  0.9595518
7753.5376    9.2743635  1.3118862
7755.3257    6.3742504   1.066494
  7757.11     4.788291  0.5627227
7758.8984    6.5865536 0.49363893
7760.6836     5.842279 0.62943643
 7762.473     8.415698  0.8011074
 7764.259     7.972248  0.6734064
 7766.045      6.13785 0.48785517
 7767.836    6.9295564 0.47098514
7769.6226     6.778224  0.4522517
7771.4146    7.7895784  0.4407992
 7773.202     6.096882 0.46222037
7774.9946     6.755137 0.54912865
 7776.783     8.388765  0.5861727
7778.5723    6.7235184 0.49006546
 7780.366    6.6062307 0.47874516
 7782.156    7.3170714   0.649347
7783.9507     8.361598 0.65220505
 7785.741    6.2578626  0.5317729
7787.5366    6.1994753 0.49121785
 7789.328    6.4572215 0.48431203
  7791.12    7.4461164 0.49367478
7792.9165     7.207929 0.55875367
7794.7095    3.9343207 0.77626604
 7796.507     9.886336  1.0924934
7798.3003    7.7143774  0.8814173
7800.0986     5.552016   0.532505
 7801.893    6.9663644  0.4464395
 7803.688     7.235676 0.44045413
7805.4873     6.270441 0.45891598
 7807.283    6.9364924 0.49684447
7809.0835     5.329623 0.60876125
  7810.88     9.233716 0.76304644
 7812.681    5.7331986  0.6781082
7814.4785    5.8508754  0.4913243
 7816.276       6.8624 0.45199117
7818.0786     6.339674 0.44306827
 7819.877    6.4074187   0.488366
  7821.68     6.574256  0.7736405
7823.4795     5.430413  1.2921958
7825.2837    10.820998  1.2985685
 7827.084    2.0038326 0.71459216
7828.8843     6.166253 0.48353383
  7830.69    6.9670205  0.4666896
 7832.491    7.2332835 0.47061887
7834.2974     6.275491  0.4449434
7836.0996    6.2457166  0.4439808
7837.9067    7.0594025  0.4622286
  7839.71     7.036854  0.5451347
 7841.513     5.735094 0.64330673
7843.3213     8.491885 0.72648245
 7845.126     8.299483  0.6940323
 7846.935    6.9497924 0.53139096
  7848.74    6.8061686 0.50038236
  7850.55     5.974113  0.5322467
 7852.356     6.743025  0.6348754
7854.1665     6.309597   1.034147
7855.9736    11.724237  1.2790223
 7857.781    7.4585986  0.9915515
 7859.593     4.122892  0.7272453
 7861.401    6.9559846 0.76880443
 7863.214     8.604714  0.7713108
7865.0225    7.1429577  0.6938149
7866.8364    5.5073366  0.5701724
 7868.646    6.8976846  0.5957478
 7870.456     7.042954  0.6758987
 7872.271    7.9494042 0.80347204
 7874.082     7.923859  0.8463191
 7875.898    6.2317643 0.61328614
  7877.71     6.285798 0.47788653
7879.5264    5.4172325  0.5460652
 7881.339     7.902877 0.71106416
 7883.152     6.755747 0.73739886
7884.9697     8.441117  0.6990787
7886.7837    7.6987696  0.6099164
7888.6025    5.3610377 0.56196785
7890.4175    5.7720504 0.70122457
 7892.237     9.532649  0.9911801
7894.0522    6.8642244  0.8859878
7895.8687     5.769913  0.5752632
 7897.689    7.1755595  0.6031584
 7899.506    7.1987057  0.5947264
7901.3276     6.904927  0.5711751
7903.1455    6.6037145 0.53655446
 7904.968     6.612889  0.5697648
 7906.786     6.947381  0.5831331
7908.6055     7.002596 0.53822196
 7910.429    6.4076014  0.5432181
7912.2485    6.4922915  0.6452621
 7914.073     3.652912  1.0579785
 7915.894     7.948723  1.3704177
 7917.719    10.740731  1.1664815
7919.5405    4.5474787  0.7280678
 7921.363    5.3537536  0.7278674
7923.1895   11.0192795 0.94585806
 7925.012     9.393179  0.9007114
7926.8394     6.999533  0.5896598
 7928.663    6.7350397  0.5121175
 7930.491    6.7286787 0.52939963
 7932.316    5.2897754 0.68395585
7934.1406    10.898589 0.95342904
  7935.97     6.092316 0.78540987
 7937.796    6.7188196  0.5362608
7939.6265    6.7336345  0.4677398
7941.4526     7.107167 0.46079293
 7943.284    7.4349475 0.47147438
7945.1113    7.6030607 0.47905743
 7946.939       7.3092   0.511522
 7948.772     6.195848 0.54681236
7950.6006    6.1960597  0.6497858
7952.4336     8.497341 0.76103175
 7954.263    5.9902587  0.6176919
7956.0977     6.238895  0.5147699
7957.9277     6.773653 0.48071447
7959.7583       7.0747  0.4832745
7961.5938    6.3143067 0.48691192
7963.4253    6.7401385  0.5129097
7965.2617     4.073081 0.76037896
 7967.094     9.826003  1.1783462
7968.9316     6.569702   1.195289
7970.7646    5.6847277 0.67754656
 7972.598     6.750144 0.53974557
 7974.437    5.8974915 0.48126495
7976.2715    7.2663608  0.4980138
 7978.111     6.132652  0.5407416
 7979.946     7.050123  0.6542018
 7981.786     7.445686 0.78599197
7983.6226     9.588037  0.7400697
 7985.459    5.7555447  0.5548539
7987.3003    7.0204487 0.49171385
7989.1377     6.939557 0.50683945
  7990.98    7.2398596  0.5502339
